'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'266,'Section header 181,"'35.5 Error Handling VS. Undefined Behavior",'3962,'85.30273438
'266,'Text 2711,"'The error-detection mechanisms we discussed provide well-defined behavior in case of an error. As such, a function that uses one of these mechanisms should document it, describing when and what kind of error can be generated:",'3963,'97.46093750
'266,'Text 2712,"'// EFFECTS: Computes the factorial of the given number. Returns 0 if // n is negative. int factorial (int n) ; // EFFECTS: Emails the given student the given grade. Throws // EmailError if sending the email fails. void email_student (const string &name, double grade)",'3964,'95.31250000
'266,'Text 2713,"'These functions do not have REQUIRES clauses that restrict the input; violating a REQUIRES clause results in unde- fined behavior, whereas these function produce well-defined behavior for erroneous input.",'3965,'93.75000000
'266,'Text 2714,"'On the other hand, when code does produce undefined behavior, it cannot be detected through any of the error-handling mechanisms above. For example, dereferencing a null or uninitialized pointer does not necessarily throw an exception, set a global error code, or provide any other form of error detection. It is the programmer's responsibility to avoid undefined behavior, and there are no constraints on what a C++ implementation can do if a program results in undefined behavior.",'3966,'97.26562500
'266,'Footer 182,"'35.5. Error Handling vs. Undefined Behavior",'3967,'73.77929688
'266,'Page number 265,"'261",'3968,'86.91406250
'267,'Text 2715,"'Part VI Supplemental Material",'3969,'31.86035156
'267,'Page number 266,"'262",'3970,'86.66992188
'268,'Text 2716,"'CHAPTER",'3971,'42.06542969
'268,'Header 251,"'THIRTYSIX",'3972,'41.01562500
'268,'Title 67,"'INTRODUCTION TO C++",'3973,'64.50195313
'268,'Text 2717,"'This courses uses C++ as the language in which we explore fundamental concepts in programming. Here, we provide a basic overview of C++ for students who are familiar with other languages such as Python or Java.",'3974,'94.77539063
'268,'Section header 182,"'36.1 A Simple Program",'3975,'85.79101563
'268,'Text 2718,"'Let's start with a simple program that prints Hello world! to the screen:",'3976,'94.92187500
'268,'Section header 183,"'#include <iostream>",'3977,'72.50976563
'268,'Text 2719,"'int main() { std::cout << ""Hello world!"" << std: endl; return 0; }",'3978,'95.99609375
'268,'Text 2720,"'The entry point of a C++ program is the main() function, which is a top-level (global) function that has a signature of the form int main() or int main(int argc, char *argv[]). A function signature consists of a return type, the name of the function, and a list of parameters. The parameters are what the function takes as input, and the return type is the kind of value that the function returns. For main(), it can either have no parameters, or it can have parameters that allow it to take command-line arguments, which are specified when the program is run. For simplicity, we start with a main( that does not have parameters.",'3979,'95.60546875
'268,'Text 2721,"'Following the signature of the function, we have the function body, which is the code that gets executed when the function is called. The body itself is comprised of statements, which are executed in order from top to bottom. In our program above, the body of main() has two statements: one that prints to the screen, and a second that exits the function with a return value of 0.",'3980,'95.60546875
'268,'Text 2722,"'Examining the first statement more closely, we see that it is composed of expressions and operators. An expression is a fragment of code that evaluates to some value. The simplest expressions are literals, which hardcode a specific value in the program. For instance, ""Hello world!"" is a string literal that denotes the sequence of characters H, e, and SO on. A name is also an expression, and what it evaluates to depends on what the name is bound to in the environment in which the name is evaluated. In the program above, std: : cout is bound to an object representing the standard output stream (stdout), which allows printing to the console (also referred to as shell or terminal) in which the program is run. Similarly, std: : endl is bound to an object that causes a newline to be printed when inserted to an output stream. Finally, these expressions are connected via the binary operator; in this context, we refer to this as the stream-insertion operator. The code is inserting the string ""Hello world!"" into the standard output stream, followed by inserting std: : endl to obtain a newline.",'3981,'96.77734375
'268,'Text 2723,"'Both std: : cout and std: endl are defined in the iostream library header. The first line of the program (#include <iostream>) instructs the C++ compiler to include the contents of the iostream library header, which makes std: : cout and std: : endl available for us to use.",'3982,'92.52929688
'268,'Page number 267,"'263",'3983,'83.05664063
'269,'Header 252,"'Programming and Data Structures, Release 0.3",'3984,'44.45800781
'269,'Text 2724,"'A name such as std: : cout is called a qualified name - it consists of the std qualifier, followed by the : scope- resolution operator, followed by the cout name. The std qualifier refers to the std namespace, which is a scope in which most standard-library entities are defined. Thus, the qualified name std: : cout refers to the cout that is defined within the std namespace, as opposed to some other cout that might be defined in a different scope. Often, we place a directive in our program to be able to use an entity such as cout without qualifying it with std: :. The following does SO for both cout and endl:",'3985,'98.58398438
'269,'Text 2725,"'using std: : cout; // we can now use cout without qualification using std: : endl; // we can now use endl without qualification",'3986,'34.10644531
'269,'Text 2726,"'The following does SO for every entity defined in the std namespace:",'3987,'84.22851563
'269,'Text 2727,"'using namespace std; // we can now use anything in std without qualification",'3988,'86.52343750
'269,'Text 2728,"'Use this with caution, however - there are lots of names defined in the std namespace, SO this makes it much more likely for our names to conflict with those from the standard library. (In particular, a using namespace directive should never be used in a header file.)",'3989,'96.19140625
'269,'Text 2729,"'The last statement in our program is return 0; This returns the value 0 from the main() function, which conven- tionally indicates that the program completed successfully. We would use a nonzero value instead to indicate an error if something went wrong.",'3990,'94.77539063
'269,'Text 2730,"'In the specific case of returning from main(), a return statement is actually optional. (This is not the case for returning from other functions, unless they have a void return type.) If we don't have a return statement in main (), the compiler implicitly adds a return O; for us. Thus, the program above could be written equivalently as:",'3991,'94.67773438
'269,'Section header 184,"'#include <iostream>",'3992,'45.33691406
'269,'Text 2731,"'using std::cout; // we can now use cout without qualification using std::endl; // we can now use endl without qualification int main() { cout << ""Hello world!"" << endl; } // implicit return 0; added by the compiler",'3993,'41.57714844
'269,'Text 2732,"'Now that we have examined all the pieces of our simple program, let's compile and run it in a shell. Assuming the code is in the file hello. cpp, we can compile and run it as follows:",'3994,'92.67578125
'269,'Text 2733,"'$ g++ -std=c++17 -o hello. exe hello.cpp $ ./hello.exe Hello world!",'3995,'83.64257813
'269,'Text 2734,"'Here, we use the $ symbol to denote the shell prompt, which is displayed by the shell to indicate that it is waiting for our commands. (On most machines, the prompt is more complicated, but we simplify it to just a dollar sign.) We then type the compilation command g++ -std=c++17 -0 hello.e: hello. cpp, which invokes the g++ compiler. The std=c++17 tells the compiler to use the C++17 version of the language. The -0 hello. exe tells the compiler to use hello. exe as the name of the resulting executable file. Finally, hello. cpp is the filename of our C++ program. When the compiler has finished, we type /hello. exe to run the resulting executable, and we see the message Hello world! printed to the screen.",'3996,'96.63085938
